FCLTY_NM,FCLTY_SDIV_CD,FCLTY_FLAG_NM,INDUTY_CD,INDUTY_NM,FCLTY_TY_CD,FCLTY_TY_NM,POSESN_MBY_CD,POSESN_MBY_NM,POSESN_MBY_CTPRVN_CD,POSESN_MBY_CTPRVN_NM,POSESN_MBY_SIGNGU_CD,POSESN_MBY_SIGNGU_NM,RSPNSBLTY_DEPT_NM,RSPNSBLTY_TEL_NO,ROAD_NM_CTPRVN_CD,ROAD_NM_CTPRVN_NM,ROAD_NM_SIGNGU_CD,ROAD_NM_SIGNGU_NM,ROAD_NM_EMD_CD,ROAD_NM_EMD_NM,ROAD_NM_LI_CD,ROAD_NM_LI_NM,RDNMADR_NM,FCLTY_LO,FCLTY_LA,FCLTY_AR_CO,ACMD_NMPR_CO,ADTM_CO,FCLTY_HMPG_URL,NATION_ALSFC_AT,FCLTY_STATE_CD,DEL_AT
"작은곰별자리어린이공원","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4100000000","경기도","4146000000","용인시",,,"4100000000","경기도","4146000000","용인시","4146311100","영덕동",,,,"127.079267616778","37.2805085796814",,,,,"N","00","N"
"작은곰별자리어린이공원(육상트랙)","P","공공","P22","기타시설","P2201","기타시설","01","지방자치단체","4100000000","경기도","4146000000","용인시",,,"4100000000","경기도","4146000000","용인시","4146311100","영덕동",,,"경기 용인시 기흥구 영덕동 1222","127.079267616778","37.2805085796814","320",,,,"N","00","Y"
"작은내수변공원(봉명동)","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","3000000000","대전광역시","3020000000","유성구",,,"3000000000","대전광역시","3020000000","유성구","3020011100","봉명동",,,"대전광역시 유성구 도안동로 488 (봉명동)","127.348389135797","36.3476741291554",,,,,"N","00","N"
"작은내수변공원(원신흥동)","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","3000000000","대전광역시","3020000000","유성구",,,"3000000000","대전광역시","3020000000","유성구","3020011400","원신흥동",,,"대전광역시 유성구 원신흥북로 26 (원신흥동)","127.341998023949","36.3417655499411",,,,,"N","00","N"
"작은막어린이공원","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4100000000","경기도","4146000000","용인시",,,"4100000000","경기도","4146500000","용인시 수지구",,,,,,"127.123029","37.333463",,,,,"N","00","Y"
"작은막어린이공원(농구장)","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4100000000","경기도","4146000000","용인시",,,"4100000000","경기도","4146000000","용인시","4146510200","죽전동",,,"경기 용인시 수지구 죽전동 1166","127.122891984441","37.3335914904068","174",,,,"N","00","N"
"작은배틀공원","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4100000000","경기도","4159000000","화성시",,,"4100000000","경기도","4159000000","화성시",,,,,,"126.914802","37.124626",,,,,"N","00","Y"
"작은별소공원","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4400000000","충청남도","4420000000","아산시",,,"4400000000","충청남도","4420000000","아산시","4420011300","모종동",,,,"127.025089689951","36.7811317002745",,,,,"N","00","Y"
"작은새 어린이공원","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4100000000","경기도","4111000000","수원시",,,"4100000000","경기도","4111500000","수원시 팔달구",,,,,,"127.036044","37.292353",,,,,"N","00","N"
"작은섬공원","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1211000000","목포시",,,"1200000000","전남광주통합특별시","1211000000","목포시",,,,,,"126.457054","34.810208",,,,,"N","00","N"
"작은실원리마을 야외운동기구","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4300000000","충청북도","4375000000","진천군",,,"4300000000","충청북도","4375000000","진천군","4375037026","실원리",,,"충청북도 진천군 광혜원면 실원2길 64","127.426598652842","37.0018236799526",,,,,"N","00","N"
"작장 야외운동기구","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4800000000","경상남도","4884000000","남해군","체육시설사업소","055-860-8664","4800000000","경상남도","4884000000","남해군","4884036025","작장리",,,"경상남도 남해군 서면 남서대로2023번길 18","127.8188785463","34.8351829339",,,,,"N","00","N"
"작장마을동네체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","2600000000","부산광역시","2641000000","금정구",,,"2600000000","부산광역시","2641000000","금정구","2641010200","노포동",,,"부산광역시 금정구 작장1길 26-10 (노포동)","129.09327506254982","35.28334783814031",,,,,"N","00","N"
"작전배드민턴장","P","공공","P22","기타시설","P2201","기타시설","01","지방자치단체","2800000000","인천광역시","2824500000","계양구",,,"2800000000","인천광역시","2824000000",,"2824510200","계산동",,,"인천광역시 계양구 경명대로988번길 8-44 (계산동)","126.713193961859","37.5402489837288",,,,,"N","00","Y"
"작전어린이공원","P","공공","P02","축구장","P0201","축구장","01","지방자치단체","2800000000","인천광역시","2824500000","계양구","공원녹지과","032-450-5663","2800000000","인천광역시","2824500000","계양구","2824510300","작전동",,,"인천광역시 계양구 아나지로307번길 1 (작전동)","126.7253562723","37.5256753256",,,,,"N","00","N"
"작지마을 체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","2600000000","부산광역시","2644000000","강서구",,,"2600000000","부산광역시","2644000000","강서구",,,,,"부산광역시 강서구 대저2동","128.946148","35.144975",,,,,"N","00","N"
"작천 게이트볼장","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4800000000","경상남도","4822000000","통영시",,,"4800000000","경상남도","4822000000","통영시",,,,,"경상남도 통영시 도산면","128.349743","34.928099",,,,,"N","00","Y"
"작천게이트볼장","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1278000000","강진군",,,"1200000000","전남광주통합특별시","1278000000","강진군","1278037030","현산리",,,"전남광주통합특별시 강진군 작천면 평리3길 1","126.7721975182","34.7036025167",,,,,"N","00","N"
"작천게이트볼장","P","공공","P10","전천후게이트볼장","P1001","전천후게이트볼장","01","지방자치단체","1200000000","전남광주통합특별시","1278000000","강진군","스포츠산업단",,"1200000000","전남광주통합특별시","1278000000","강진군","1278037030","현산리",,,"전남광주통합특별시 강진군 작천면 평리3길 1","126.7721975182","34.7036025167","495",,,,"N","00","N"
"작천리419-1 야외운동기구","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4700000000","경상북도","4728000000","문경시",,,"4700000000","경상북도","4728000000","문경시","4728025324","작천리",,,"경북 문경시 가은읍 작천리 419-1","128.05042553076453","36.62930079790515",,,,,"N","00","N"
"작평(금암)마을 체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4800000000","경상남도","4827000000","밀양시",,,"4800000000","경상남도","4827000000","밀양시","4827034024","임고리",,,"경상남도 밀양시 산내면 임고2길 13","128.868316725412","35.5671156313681",,,,,"N","00","N"
"잔다리어린이공원","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1100000000","서울특별시","1144000000","마포구","공원녹지과","02-3153-9554","1100000000","서울특별시","1144000000","마포구",,,,,"서울특별시 마포구 서교동 479-1","126.912789598","37.5546070422",,,,,"N","00","N"
"잔디공원","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1100000000","서울특별시","1165000000","서초구",,,"1100000000","서울특별시","1165000000","서초구",,,,,,"127.035476","37.466245",,,,,"N","00","N"
"잔디마당","P","공공","P22","기타시설","P2201","기타시설","01","지방자치단체","2600000000","부산광역시","2617000000","동구",,,"2600000000","부산광역시","2617000000","동구","2617010200","수정동",,,"부산광역시 동구 수정공원로 63-1 (수정동)","129.0379339886","35.1329452443","1157",,,,"N","00","Y"
"잠두리 야외운동기구","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1277000000","장흥군",,,"1200000000","전남광주통합특별시","1277000000","장흥군","1277025625","잠두리",,,"전남광주통합특별시 장흥군 대덕읍 잠두1길 60","126.8844735963","34.4679825292",,,,,"N","00","N"
"잠두마을 운동기구","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1279000000","해남군",,,"1200000000","전남광주통합특별시","1279000000","해남군","1279038033","잠두리",,,"전남광주통합특별시 해남군 계곡면 잠두리 333-4","126.569489719719","34.657714080082",,,,,"N","00","N"
"잠두마을회관","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1279000000","해남군",,,"1200000000","전남광주통합특별시","1279000000","해남군",,,,,,"126.56976","34.658569",,,,,"N","00","Y"
"잠두봉근린공원 동네체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4300000000","충청북도","4311000000","청주시","서원구 농축산경제과","043-201-6232","4300000000","충청북도","4311000000","청주시",,,,,"충청북도 청주시 서원구 수곡동 산 18-3","127.480981624","36.6143000863",,,,,"N","00","N"
"잠방산 등산로","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4300000000","충청북도","4313000000","충주시",,,"4300000000","충청북도",,,,,,,,"127.646594","36.638604",,,,,"N","00","Y"
"잠방산 등산로 동네체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","4300000000","충청북도","4311000000","청주시","미원면사무소","043-201-5554","4300000000","충청북도","4311000000","청주시","4311132021","미원리",,,"충청북도 청주시 상당구 미원면 수목원길 51","127.6465359341","36.6386257183",,,,,"N","00","N"
"잠실 자연형 물놀이장","P","공공","P11","수영장","P1101","수영장","01","지방자치단체","1100000000","서울특별시","1100000000","서울특별시",,,"1100000000","서울특별시","1171000000","송파구","1171010100","잠실동",,,"서울특별시 송파구 한가람로 65 (잠실동)","127.086737282438","37.5176288053129","0",,,,"N","00","N"
"잠실2동배드민턴장","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1100000000","서울특별시","1171000000","송파구","문화체육과","02-2147-2821","1100000000","서울특별시","1171000000","송파구","1171010100","잠실동",,,"서울 송파구 잠실동 16","127.081496181992","37.5165076352683",,,,,"N","00","N"
"잠실2동체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1100000000","서울특별시","1171000000","송파구","문화체육과","02-2147-2821","1100000000","서울특별시","1171000000","송파구","1171010100","잠실동",,,"서울 송파구 잠실동 24","127.087650522294","37.516803623095",,,,,"N","00","N"
"잠실6동체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1100000000","서울특별시","1171000000","송파구","문화체육과","02-2147-2821","1100000000","서울특별시","1171000000","송파구","1171010200","신천동",,,"서울 송파구 신천동 9","127.098945877706","37.5207726287441",,,,,"N","00","N"
"잠실7동배드민턴장","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1100000000","서울특별시","1171000000","송파구","문화체육과","02-2147-2821","1100000000","서울특별시","1171000000","송파구","1171010100","잠실동",,,"서울 송파구 잠실동 139","127.074789758052","37.5036062654985",,,,,"N","00","N"
